assignedpatient_patientjpaid,inputfieldsstring,bestmatchedweight,bestmatchedpatient_patientjpaid,timestamp
37812,"{""ort"":""Fürstenfeldbruck"",""geburtsname"":""Eberth"",""geburtstag"":23,""vorname"":""Darko"",""geburtsjahr"":1976,""nachname"":""Eberth"",""geburtsmonat"":2,""plz"":""94604""}",0.6075649885682642,12182,2026-01-13 22:45:35.605
37813,"{""ort"":""Parchim"",""geburtsname"":""Sontag"",""geburtstag"":16,""vorname"":""Paul-Gerhard"",""geburtsjahr"":2005,""nachname"":""Sontag"",""geburtsmonat"":11,""plz"":""24117""}",0.5136953658717598,,2026-01-13 22:45:35.614
37814,"{""ort"":""Teterow"",""geburtsname"":""Seidel"",""geburtstag"":15,""vorname"":""Juliane"",""geburtsjahr"":1969,""nachname"":""Seidel"",""geburtsmonat"":4,""plz"":""16198""}",0.5218480758380187,,2026-01-13 22:45:35.625
37815,"{""ort"":""Gelnhausen"",""geburtsname"":""Gude"",""geburtstag"":22,""vorname"":""Gero"",""geburtsjahr"":1943,""nachname"":""Gude"",""geburtsmonat"":4,""plz"":""70375""}",0.554250432726211,,2026-01-13 22:45:35.636
37816,"{""ort"":""Ludwigsburg"",""geburtsname"":""auch Schlauchin"",""geburtstag"":26,""vorname"":""Justine"",""geburtsjahr"":1917,""nachname"":""auch Schlauchin"",""geburtsmonat"":10,""plz"":""24079""}",0.5297539342314681,,2026-01-13 22:45:35.647
37817,"{""ort"":""Querfurt"",""geburtsname"":""Zahn"",""geburtstag"":19,""vorname"":""Katerina-Fridolin"",""geburtsjahr"":1919,""nachname"":""Zahn"",""geburtsmonat"":2,""plz"":""15004""}",0.5543196801839086,,2026-01-13 22:45:35.657
37818,"{""ort"":""Strasburg"",""geburtsname"":""Lange"",""geburtstag"":24,""vorname"":""Hildburg"",""geburtsjahr"":2020,""nachname"":""Lange"",""geburtsmonat"":6,""plz"":""85955""}",0.561123493019034,,2026-01-13 22:45:35.667
37819,"{""ort"":""Cottbus"",""geburtsname"":""Striebitz"",""geburtstag"":10,""vorname"":""Amalie"",""geburtsjahr"":1952,""nachname"":""Striebitz"",""geburtsmonat"":7,""plz"":""95013""}",0.5719396717128128,,2026-01-13 22:45:35.677
37820,"{""ort"":""Königs Wusterhausen"",""geburtsname"":""Doehn"",""geburtstag"":17,""vorname"":""Natascha-Bozena"",""geburtsjahr"":1976,""nachname"":""Doehn"",""geburtsmonat"":3,""plz"":""27967""}",0.5373371554047012,,2026-01-13 22:45:35.686
37821,"{""ort"":""Witzenhausen"",""geburtsname"":""Weihmann"",""geburtstag"":12,""vorname"":""Birthe"",""geburtsjahr"":2012,""nachname"":""Weihmann"",""geburtsmonat"":2,""plz"":""93750""}",0.5575167706773195,,2026-01-13 22:45:35.696
37822,"{""ort"":""Koblenz"",""geburtsname"":""Speer"",""geburtstag"":22,""vorname"":""Vassilios"",""geburtsjahr"":1926,""nachname"":""Speer"",""geburtsmonat"":11,""plz"":""31167""}",0.5139203999019336,,2026-01-13 22:45:35.706
37823,"{""ort"":""Erfurt"",""geburtsname"":""Krein"",""geburtstag"":12,""vorname"":""Susi"",""geburtsjahr"":1919,""nachname"":""Krein"",""geburtsmonat"":12,""plz"":""85697""}",0.5337969192099861,,2026-01-13 22:45:35.715
37824,"{""ort"":""Günzburg"",""geburtsname"":""Plath"",""geburtstag"":6,""vorname"":""Enver"",""geburtsjahr"":2009,""nachname"":""Plath"",""geburtsmonat"":8,""plz"":""77427""}",0.5835563388824323,,2026-01-13 22:45:35.727
37825,"{""ort"":""Spremberg"",""geburtsname"":""Birnbaum"",""geburtstag"":9,""vorname"":""Nelly"",""geburtsjahr"":1932,""nachname"":""Birnbaum"",""geburtsmonat"":7,""plz"":""05305""}",0.6421302672745468,22523,2026-01-13 22:45:35.74
37826,"{""ort"":""Auerbach"",""geburtsname"":""Schleich"",""geburtstag"":21,""vorname"":""Dina"",""geburtsjahr"":1946,""nachname"":""Schleich"",""geburtsmonat"":7,""plz"":""35816""}",0.5521733843528798,,2026-01-13 22:45:35.755
37827,"{""ort"":""Pfaffenhofen an der Ilm"",""geburtsname"":""Sontag"",""geburtstag"":3,""vorname"":""Sonia-Elly"",""geburtsjahr"":1970,""nachname"":""Sontag"",""geburtsmonat"":7,""plz"":""12836""}",0.5038603315789505,,2026-01-13 22:45:35.768
37828,"{""ort"":""Schrobenhausen"",""geburtsname"":""Klotz"",""geburtstag"":16,""vorname"":""Gunda"",""geburtsjahr"":1980,""nachname"":""Klotz"",""geburtsmonat"":12,""plz"":""48600""}",0.525202231671013,,2026-01-13 22:45:35.779
37829,"{""ort"":""Wolfratshausen"",""geburtsname"":""Juettner"",""geburtstag"":11,""vorname"":""Gotthard"",""geburtsjahr"":1958,""nachname"":""Juettner"",""geburtsmonat"":5,""plz"":""87747""}",0.5312108346080143,,2026-01-13 22:45:35.79
37830,"{""ort"":""Viechtach"",""geburtsname"":""Stroh"",""geburtstag"":1,""vorname"":""Oswin"",""geburtsjahr"":1974,""nachname"":""Stroh"",""geburtsmonat"":8,""plz"":""22567""}",0.5038593873613714,,2026-01-13 22:45:35.801
37831,"{""ort"":""Bautzen"",""geburtsname"":""Meyer"",""geburtstag"":26,""vorname"":""Georgia"",""geburtsjahr"":2022,""nachname"":""Meyer"",""geburtsmonat"":3,""plz"":""68549""}",0.5625410623183233,,2026-01-13 22:45:35.813
37832,"{""ort"":""Stendal"",""geburtsname"":""Caspar"",""geburtstag"":6,""vorname"":""Mareike"",""geburtsjahr"":2002,""nachname"":""Caspar"",""geburtsmonat"":12,""plz"":""78320""}",0.5576675363745363,,2026-01-13 22:45:35.824
37833,"{""ort"":""Kamenz"",""geburtsname"":""Briemer"",""geburtstag"":8,""vorname"":""Friedlinde"",""geburtsjahr"":1941,""nachname"":""Briemer"",""geburtsmonat"":9,""plz"":""33680""}",0.5600338254417252,,2026-01-13 22:45:35.835
37834,"{""ort"":""Oschatz"",""geburtsname"":""Mueller"",""geburtstag"":28,""vorname"":""Beatrice"",""geburtsjahr"":2012,""nachname"":""Mueller"",""geburtsmonat"":10,""plz"":""18936""}",0.5616393780027732,,2026-01-13 22:45:35.85
37835,"{""ort"":""Kamenz"",""geburtsname"":""Schoenland"",""geburtstag"":15,""vorname"":""Hans-Uwe-Burkhardt"",""geburtsjahr"":1932,""nachname"":""Schoenland"",""geburtsmonat"":5,""plz"":""76823""}",0.5891302518499753,,2026-01-13 22:45:35.867
37836,"{""ort"":""Sömmerda"",""geburtsname"":""Etzler Biggen"",""geburtstag"":5,""vorname"":""Justus"",""geburtsjahr"":1946,""nachname"":""Etzler Biggen"",""geburtsmonat"":1,""plz"":""95227""}",0.5274163447085479,,2026-01-13 22:45:35.881
37837,"{""ort"":""Lübeck"",""geburtsname"":""Schinke-Loos"",""geburtstag"":26,""vorname"":""Niklas"",""geburtsjahr"":2016,""nachname"":""Schinke-Loos"",""geburtsmonat"":12,""plz"":""58843""}",0.5484232941848212,,2026-01-13 22:45:35.894
37838,"{""ort"":""Sankt Goar"",""geburtsname"":""Schacht-Holt"",""geburtstag"":24,""vorname"":""Gerhardt"",""geburtsjahr"":1983,""nachname"":""Schacht-Holt"",""geburtsmonat"":4,""plz"":""65747""}",0.6431354713619326,31666,2026-01-13 22:45:35.906
37839,"{""ort"":""Cloppenburg"",""geburtsname"":""Reinhardt"",""geburtstag"":23,""vorname"":""Hans-Adolf"",""geburtsjahr"":1985,""nachname"":""Reinhardt"",""geburtsmonat"":2,""plz"":""76168""}",0.5830584833370758,,2026-01-13 22:45:35.917
37840,"{""ort"":""Scheinfeld"",""geburtsname"":""Warmer"",""geburtstag"":16,""vorname"":""Hans Juergen"",""geburtsjahr"":1993,""nachname"":""Warmer"",""geburtsmonat"":4,""plz"":""62465""}",0.5362121079312554,,2026-01-13 22:45:35.932
37841,"{""ort"":""Auerbach"",""geburtsname"":""Fritsch"",""geburtstag"":26,""vorname"":""Marcel"",""geburtsjahr"":1915,""nachname"":""Fritsch"",""geburtsmonat"":1,""plz"":""17829""}",0.5869742993439514,,2026-01-13 22:45:35.942
37842,"{""ort"":""Parsberg"",""geburtsname"":""Baerer"",""geburtstag"":6,""vorname"":""Danica"",""geburtsjahr"":2004,""nachname"":""Baerer"",""geburtsmonat"":3,""plz"":""96329""}",0.569589243111199,,2026-01-13 22:45:35.952
37843,"{""ort"":""Calau"",""geburtsname"":""Huebel"",""geburtstag"":27,""vorname"":""Pia"",""geburtsjahr"":1994,""nachname"":""Huebel"",""geburtsmonat"":9,""plz"":""85175""}",0.5548556567352203,,2026-01-13 22:45:35.963
37844,"{""ort"":""Brandenburg"",""geburtsname"":""Soelzer"",""geburtstag"":23,""vorname"":""Jobst"",""geburtsjahr"":1960,""nachname"":""Soelzer"",""geburtsmonat"":10,""plz"":""50034""}",0.5342733526394605,,2026-01-13 22:45:35.973
37845,"{""ort"":""Waren"",""geburtsname"":""Matthaei"",""geburtstag"":24,""vorname"":""Frieda"",""geburtsjahr"":1939,""nachname"":""Matthaei"",""geburtsmonat"":2,""plz"":""04115""}",0.49399548752576367,,2026-01-13 22:45:35.982
37846,"{""ort"":""Borken"",""geburtsname"":""Maelzer"",""geburtstag"":11,""vorname"":""Gesche"",""geburtsjahr"":1973,""nachname"":""Maelzer"",""geburtsmonat"":7,""plz"":""25705""}",0.508512879837196,,2026-01-13 22:45:35.992
37847,"{""ort"":""Dieburg"",""geburtsname"":""Meister"",""geburtstag"":27,""vorname"":""Dragan"",""geburtsjahr"":2018,""nachname"":""Meister"",""geburtsmonat"":7,""plz"":""67838""}",0.6225102076335249,2083,2026-01-13 22:45:36.002
37848,"{""ort"":""Pinneberg"",""geburtsname"":""Niemeier"",""geburtstag"":7,""vorname"":""Fabienne"",""geburtsjahr"":1932,""nachname"":""Niemeier"",""geburtsmonat"":3,""plz"":""43667""}",0.5616393780027732,,2026-01-13 22:45:36.011
37849,"{""ort"":""Naila"",""geburtsname"":""Reuter"",""geburtstag"":25,""vorname"":""Siegrid"",""geburtsjahr"":1923,""nachname"":""Reuter"",""geburtsmonat"":2,""plz"":""25369""}",0.5401300575727468,,2026-01-13 22:45:36.02
37850,"{""ort"":""Badoberan"",""geburtsname"":""Becker Schoenland"",""geburtstag"":1,""vorname"":""Hedda"",""geburtsjahr"":1932,""nachname"":""Becker Schoenland"",""geburtsmonat"":1,""plz"":""58408""}",0.5513388333463366,,2026-01-13 22:45:36.032
38101,"{""ort"":""Hünfeld"",""geburtsname"":""Dietz"",""geburtstag"":28,""vorname"":""Abbas"",""geburtsjahr"":2023,""nachname"":""Dietz"",""geburtsmonat"":5,""plz"":""62895""}",0.533910130113691,,2026-01-13 22:45:36.041
38102,"{""ort"":""Greiz"",""geburtsname"":""Wiek"",""geburtstag"":23,""vorname"":""Minna"",""geburtsjahr"":1956,""nachname"":""Wiek"",""geburtsmonat"":7,""plz"":""11554""}",0.5592005081737653,,2026-01-13 22:45:36.054
38103,"{""ort"":""Zschopau"",""geburtsname"":""Karz"",""geburtstag"":17,""vorname"":""Ortrud"",""geburtsjahr"":1986,""nachname"":""Karz"",""geburtsmonat"":6,""plz"":""15115""}",0.5384674166435793,,2026-01-13 22:45:36.063
38104,"{""ort"":""Gelnhausen"",""geburtsname"":""Trubin"",""geburtstag"":31,""vorname"":""Jennifer"",""geburtsjahr"":1967,""nachname"":""Trubin"",""geburtsmonat"":10,""plz"":""68924""}",0.5451156324864792,,2026-01-13 22:45:36.073
38105,"{""ort"":""Calw"",""geburtsname"":""Hahn"",""geburtstag"":4,""vorname"":""Hellmuth"",""geburtsjahr"":1933,""nachname"":""Hahn"",""geburtsmonat"":5,""plz"":""40758""}",0.5556798762203863,,2026-01-13 22:45:36.084
38106,"{""ort"":""Wurzen"",""geburtsname"":""Speer"",""geburtstag"":25,""vorname"":""Slawomir"",""geburtsjahr"":1954,""nachname"":""Speer"",""geburtsmonat"":11,""plz"":""96679""}",0.5637135071101311,,2026-01-13 22:45:36.093
38107,"{""ort"":""Sulzbach-Rosenberg"",""geburtsname"":""Franke Lachmann"",""geburtstag"":3,""vorname"":""Hans-Eberhard-Volker"",""geburtsjahr"":1921,""nachname"":""Franke Lachmann"",""geburtsmonat"":4,""plz"":""18335""}",0.5982650464165136,,2026-01-13 22:45:36.107
38108,"{""ort"":""Gadebusch"",""geburtsname"":""Keudel"",""geburtstag"":27,""vorname"":""Hans-Herbert"",""geburtsjahr"":1935,""nachname"":""Keudel"",""geburtsmonat"":4,""plz"":""86248""}",0.6055911938965476,32259,2026-01-13 22:45:36.122
38109,"{""ort"":""Eggenfelden"",""geburtsname"":""Killer"",""geburtstag"":21,""vorname"":""Natalja"",""geburtsjahr"":2002,""nachname"":""Killer"",""geburtsmonat"":4,""plz"":""56025""}",0.48830956871373193,,2026-01-13 22:45:36.131
38110,"{""ort"":""Berlin"",""geburtsname"":""Holzapfel"",""geburtstag"":11,""vorname"":""Carmine"",""geburtsjahr"":1928,""nachname"":""Holzapfel"",""geburtsmonat"":5,""plz"":""56352""}",0.5501560333799783,,2026-01-13 22:45:36.141
38111,"{""ort"":""Osterburg"",""geburtsname"":""Buchholz"",""geburtstag"":18,""vorname"":""Wilhelmine"",""geburtsjahr"":1946,""nachname"":""Buchholz"",""geburtsmonat"":1,""plz"":""35805""}",0.5600338254417252,,2026-01-13 22:45:36.15
38112,"{""ort"":""Zossen"",""geburtsname"":""Fritsch"",""geburtstag"":16,""vorname"":""Berend"",""geburtsjahr"":1975,""nachname"":""Fritsch"",""geburtsmonat"":5,""plz"":""41790""}",0.5201042382108004,,2026-01-13 22:45:36.16
38113,"{""ort"":""Genthin"",""geburtsname"":""Vollbrecht"",""geburtstag"":28,""vorname"":""Fatma"",""geburtsjahr"":1938,""nachname"":""Vollbrecht"",""geburtsmonat"":4,""plz"":""47493""}",0.5681678958709372,,2026-01-13 22:45:36.17
38114,"{""ort"":""Gotha"",""geburtsname"":""Winkler"",""geburtstag"":5,""vorname"":""Reza"",""geburtsjahr"":1958,""nachname"":""Winkler"",""geburtsmonat"":8,""plz"":""61940""}",0.5343207983375422,,2026-01-13 22:45:36.179
38115,"{""ort"":""Soest"",""geburtsname"":""Rosemann"",""geburtstag"":9,""vorname"":""Leonhard"",""geburtsjahr"":1919,""nachname"":""Rosemann"",""geburtsmonat"":2,""plz"":""60012""}",0.533910130113691,,2026-01-13 22:45:36.189
38116,"{""ort"":""Kronach"",""geburtsname"":""Vollbrecht"",""geburtstag"":10,""vorname"":""Hildegart"",""geburtsjahr"":1923,""nachname"":""Vollbrecht"",""geburtsmonat"":9,""plz"":""05913""}",0.5481428593576662,,2026-01-13 22:45:36.2
38117,"{""ort"":""Göppingen"",""geburtsname"":""Schinke"",""geburtstag"":6,""vorname"":""Centa"",""geburtsjahr"":1979,""nachname"":""Schinke"",""geburtsmonat"":7,""plz"":""88492""}",0.5082133365827103,,2026-01-13 22:45:36.21
38118,"{""ort"":""Grevenbroich"",""geburtsname"":""Wilmsen"",""geburtstag"":2,""vorname"":""Lore"",""geburtsjahr"":1986,""nachname"":""Wilmsen"",""geburtsmonat"":11,""plz"":""04355""}",0.5712825190253092,,2026-01-13 22:45:36.221
38119,"{""ort"":""Illertissen"",""geburtsname"":""Renner"",""geburtstag"":23,""vorname"":""Wibke"",""geburtsjahr"":2007,""nachname"":""Renner"",""geburtsmonat"":9,""plz"":""62709""}",0.5346364492695528,,2026-01-13 22:45:36.231
38120,"{""ort"":""Wesel"",""geburtsname"":""Jessel"",""geburtstag"":18,""vorname"":""Heinz-Walter-Hanno"",""geburtsjahr"":1987,""nachname"":""Jessel"",""geburtsmonat"":9,""plz"":""41217""}",0.5778765241241349,,2026-01-13 22:45:36.247
38121,"{""ort"":""Aachen"",""geburtsname"":""Rosenow"",""geburtstag"":11,""vorname"":""Johan Karin"",""geburtsjahr"":1918,""nachname"":""Rosenow"",""geburtsmonat"":11,""plz"":""10684""}",0.55102827217972,,2026-01-13 22:45:36.256
38122,"{""ort"":""Forst"",""geburtsname"":""Ziegert-Wilmsen"",""geburtstag"":12,""vorname"":""Hans-Jochen"",""geburtsjahr"":2024,""nachname"":""Ziegert-Wilmsen"",""geburtsmonat"":2,""plz"":""34485""}",0.5193969660425608,,2026-01-13 22:45:36.27
38123,"{""ort"":""Bad Brückenau"",""geburtsname"":""Krause"",""geburtstag"":4,""vorname"":""Angelica"",""geburtsjahr"":1934,""nachname"":""Krause"",""geburtsmonat"":5,""plz"":""40665""}",0.5624841611643011,,2026-01-13 22:45:36.28
38124,"{""ort"":""Nauen"",""geburtsname"":""Hentschel"",""geburtstag"":10,""vorname"":""Resi"",""geburtsjahr"":2025,""nachname"":""Hentschel"",""geburtsmonat"":11,""plz"":""81142""}",0.5774496223270815,,2026-01-13 22:45:36.29
38125,"{""ort"":""Karlsruhe"",""geburtsname"":""Hornich-Putz"",""geburtstag"":26,""vorname"":""Augusta"",""geburtsjahr"":1973,""nachname"":""Hornich-Putz"",""geburtsmonat"":10,""plz"":""38046""}",0.538068988386178,,2026-01-13 22:45:36.301
38126,"{""ort"":""Angermünde"",""geburtsname"":""Matthaei"",""geburtstag"":24,""vorname"":""Solveig"",""geburtsjahr"":1978,""nachname"":""Matthaei"",""geburtsmonat"":5,""plz"":""23994""}",0.5343207983375422,,2026-01-13 22:45:36.312
38127,"{""ort"":""Bad Kissingen"",""geburtsname"":""Pieper"",""geburtstag"":28,""vorname"":""Istvan"",""geburtsjahr"":1988,""nachname"":""Pieper"",""geburtsmonat"":5,""plz"":""70804""}",0.562073412811257,,2026-01-13 22:45:36.32
38128,"{""ort"":""Pegnitz"",""geburtsname"":""Adolph Harloff"",""geburtstag"":5,""vorname"":""Mariana"",""geburtsjahr"":1923,""nachname"":""Adolph Harloff"",""geburtsmonat"":8,""plz"":""49214""}",0.5159536907539798,,2026-01-13 22:45:36.33
38129,"{""ort"":""Olpe"",""geburtsname"":""Weller"",""geburtstag"":11,""vorname"":""Ruediger"",""geburtsjahr"":1983,""nachname"":""Weller"",""geburtsmonat"":4,""plz"":""52285""}",0.5473988795747617,,2026-01-13 22:45:36.341
38130,"{""ort"":""Badoberan"",""geburtsname"":""Rogge-Boucsein"",""geburtstag"":8,""vorname"":""Karlheinz"",""geburtsjahr"":1959,""nachname"":""Rogge-Boucsein"",""geburtsmonat"":10,""plz"":""76431""}",0.5677741796129947,,2026-01-13 22:45:36.355
38131,"{""ort"":""Neustadt am Rübenberge"",""geburtsname"":""Doering"",""geburtstag"":4,""vorname"":""Tilmann"",""geburtsjahr"":2017,""nachname"":""Doering"",""geburtsmonat"":12,""plz"":""15580""}",0.5094755176401097,,2026-01-13 22:45:36.37
38132,"{""ort"":""Hofgeismar"",""geburtsname"":""Drubin"",""geburtstag"":14,""vorname"":""Regine"",""geburtsjahr"":1933,""nachname"":""Drubin"",""geburtsmonat"":5,""plz"":""57192""}",0.5332488750815625,,2026-01-13 22:45:36.384
38133,"{""ort"":""Düren"",""geburtsname"":""Binner Scheel"",""geburtstag"":20,""vorname"":""Babett"",""geburtsjahr"":1952,""nachname"":""Binner Scheel"",""geburtsmonat"":12,""plz"":""21528""}",0.6127081178948472,21270,2026-01-13 22:45:36.4
38134,"{""ort"":""Husum"",""geburtsname"":""Bluemel"",""geburtstag"":27,""vorname"":""Hans-Bernd"",""geburtsjahr"":1966,""nachname"":""Bluemel"",""geburtsmonat"":12,""plz"":""21868""}",0.6034601067514107,36175,2026-01-13 22:45:36.42
38135,"{""ort"":""Melle"",""geburtsname"":""Roemer"",""geburtstag"":11,""vorname"":""Betina"",""geburtsjahr"":1975,""nachname"":""Roemer"",""geburtsmonat"":7,""plz"":""08795""}",0.6515547431887266,30301,2026-01-13 22:45:36.435
38136,"{""ort"":""Euskirchen"",""geburtsname"":""Pruschke"",""geburtstag"":24,""vorname"":""Reinald"",""geburtsjahr"":2002,""nachname"":""Pruschke"",""geburtsmonat"":4,""plz"":""89129""}",0.584504938635874,,2026-01-13 22:45:36.449
38137,"{""ort"":""Peine"",""geburtsname"":""Hande"",""geburtstag"":11,""vorname"":""Annie"",""geburtsjahr"":1930,""nachname"":""Hande"",""geburtsmonat"":5,""plz"":""71133""}",0.5232200369531784,,2026-01-13 22:45:36.464
38138,"{""ort"":""Böblingen"",""geburtsname"":""Muelichen Moechlichen"",""geburtstag"":1,""vorname"":""Hans-Werner"",""geburtsjahr"":1962,""nachname"":""Muelichen Moechlichen"",""geburtsmonat"":5,""plz"":""29096""}",0.5438306189293588,,2026-01-13 22:45:36.485
38139,"{""ort"":""Vilsbiburg"",""geburtsname"":""Froehlich"",""geburtstag"":26,""vorname"":""Ignaz Nikolas"",""geburtsjahr"":1973,""nachname"":""Froehlich"",""geburtsmonat"":1,""plz"":""62201""}",0.5551145048558235,,2026-01-13 22:45:36.508
38140,"{""ort"":""Büsingen am Hochrhein"",""geburtsname"":""Scholtz"",""geburtstag"":7,""vorname"":""Corinna"",""geburtsjahr"":1980,""nachname"":""Scholtz"",""geburtsmonat"":5,""plz"":""70960""}",0.5278595370250673,,2026-01-13 22:45:36.525
38141,"{""ort"":""Schweinfurt"",""geburtsname"":""Rudolph"",""geburtstag"":28,""vorname"":""Meik Willibald"",""geburtsjahr"":1988,""nachname"":""Rudolph"",""geburtsmonat"":3,""plz"":""13527""}",0.5674937447858397,,2026-01-13 22:45:36.54
38142,"{""ort"":""Bremervörde"",""geburtsname"":""Hellwig"",""geburtstag"":16,""vorname"":""Sergej"",""geburtsjahr"":1950,""nachname"":""Hellwig"",""geburtsmonat"":11,""plz"":""55338""}",0.5962532732629311,,2026-01-13 22:45:36.554
38143,"{""ort"":""Eilenburg"",""geburtsname"":""Etzler"",""geburtstag"":28,""vorname"":""Emma"",""geburtsjahr"":1929,""nachname"":""Etzler"",""geburtsmonat"":8,""plz"":""70542""}",0.539519015923014,,2026-01-13 22:45:36.567
38144,"{""ort"":""Erbisdorf"",""geburtsname"":""Lachmann"",""geburtstag"":6,""vorname"":""Heimo"",""geburtsjahr"":1956,""nachname"":""Lachmann"",""geburtsmonat"":3,""plz"":""65856""}",0.5401300575727468,,2026-01-13 22:45:36.579
38145,"{""ort"":""Warendorf"",""geburtsname"":""Gotthard"",""geburtstag"":1,""vorname"":""Freia"",""geburtsjahr"":1937,""nachname"":""Gotthard"",""geburtsmonat"":3,""plz"":""30603""}",0.516872133870774,,2026-01-13 22:45:36.59
38146,"{""ort"":""Tirschenreuth"",""geburtsname"":""Heinrich"",""geburtstag"":29,""vorname"":""Stephen"",""geburtsjahr"":2025,""nachname"":""Heinrich"",""geburtsmonat"":5,""plz"":""80965""}",0.5457991001669692,,2026-01-13 22:45:36.599
38147,"{""ort"":""Düren"",""geburtsname"":""Stumpf"",""geburtstag"":16,""vorname"":""Benita"",""geburtsjahr"":1978,""nachname"":""Stumpf"",""geburtsmonat"":1,""plz"":""34238""}",0.6091985457166481,26429,2026-01-13 22:45:36.612
38148,"{""ort"":""Jülich"",""geburtsname"":""Jessel"",""geburtstag"":22,""vorname"":""Britt"",""geburtsjahr"":2020,""nachname"":""Jessel"",""geburtsmonat"":4,""plz"":""51185""}",0.642645649743462,18297,2026-01-13 22:45:36.625
38149,"{""ort"":""Erbisdorf"",""geburtsname"":""Freudenberger"",""geburtstag"":19,""vorname"":""Gilbert"",""geburtsjahr"":2017,""nachname"":""Freudenberger"",""geburtsmonat"":4,""plz"":""42418""}",0.5546554616103267,,2026-01-13 22:45:36.638
38150,"{""ort"":""Bautzen"",""geburtsname"":""Reuter"",""geburtstag"":14,""vorname"":""Sigfried"",""geburtsjahr"":2010,""nachname"":""Reuter"",""geburtsmonat"":6,""plz"":""35872""}",0.5473988795747617,,2026-01-13 22:45:36.648
38451,"{""ort"":""Angermünde"",""geburtsname"":""Reising"",""geburtstag"":27,""vorname"":""Loretta"",""geburtsjahr"":2001,""nachname"":""Reising"",""geburtsmonat"":1,""plz"":""58194""}",0.5719211591793057,,2026-01-13 22:45:36.659
38452,"{""ort"":""Hildburghausen"",""geburtsname"":""Caspar"",""geburtstag"":20,""vorname"":""Pavel"",""geburtsjahr"":1955,""nachname"":""Caspar"",""geburtsmonat"":4,""plz"":""18894""}",0.5897395281553008,,2026-01-13 22:45:36.673
38453,"{""ort"":""Badibling"",""geburtsname"":""Junk"",""geburtstag"":14,""vorname"":""Cynthia"",""geburtsjahr"":1934,""nachname"":""Junk"",""geburtsmonat"":9,""plz"":""94206""}",0.5312108346080143,,2026-01-13 22:45:36.682
38454,"{""ort"":""Ravensburg"",""geburtsname"":""Beier"",""geburtstag"":1,""vorname"":""Waltraud"",""geburtsjahr"":1985,""nachname"":""Beier"",""geburtsmonat"":8,""plz"":""58131""}",0.5957838623292318,,2026-01-13 22:45:36.692
38455,"{""ort"":""Nabburg"",""geburtsname"":""Zirme"",""geburtstag"":2,""vorname"":""Hans-Peter"",""geburtsjahr"":2005,""nachname"":""Zirme"",""geburtsmonat"":1,""plz"":""78052""}",0.5774496223270815,,2026-01-13 22:45:36.706
38456,"{""ort"":""Nauen"",""geburtsname"":""Kohl"",""geburtstag"":21,""vorname"":""Anatolij"",""geburtsjahr"":1918,""nachname"":""Kohl"",""geburtsmonat"":9,""plz"":""19352""}",0.6036379411439788,36830,2026-01-13 22:45:36.718
38457,"{""ort"":""Wolfenbüttel"",""geburtsname"":""Jaehn"",""geburtstag"":7,""vorname"":""Therese"",""geburtsjahr"":1951,""nachname"":""Jaehn"",""geburtsmonat"":3,""plz"":""03289""}",0.5745344444258398,,2026-01-13 22:45:36.727
38458,"{""ort"":""Flöha"",""geburtsname"":""van der Dussen"",""geburtstag"":28,""vorname"":""Liesel"",""geburtsjahr"":2017,""nachname"":""van der Dussen"",""geburtsmonat"":9,""plz"":""99101""}",0.5628232473522464,,2026-01-13 22:45:36.737
38459,"{""ort"":""Wismar"",""geburtsname"":""Textor-Oderwald"",""geburtstag"":28,""vorname"":""Ildiko"",""geburtsjahr"":1924,""nachname"":""Textor-Oderwald"",""geburtsmonat"":4,""plz"":""85285""}",0.5344068085966847,,2026-01-13 22:45:36.748
38460,"{""ort"":""Ebern"",""geburtsname"":""Hahn"",""geburtstag"":25,""vorname"":""Eva"",""geburtsjahr"":2007,""nachname"":""Hahn"",""geburtsmonat"":12,""plz"":""56529""}",0.5187963110458993,,2026-01-13 22:45:36.758
38461,"{""ort"":""Lübz"",""geburtsname"":""Kraus"",""geburtstag"":2,""vorname"":""Serpil-Reza"",""geburtsjahr"":1933,""nachname"":""Kraus"",""geburtsmonat"":11,""plz"":""07695""}",0.5484232941848212,,2026-01-13 22:45:36.77
38462,"{""ort"":""Magdeburg"",""geburtsname"":""Schmiedecke"",""geburtstag"":9,""vorname"":""Madlen"",""geburtsjahr"":1952,""nachname"":""Schmiedecke"",""geburtsmonat"":6,""plz"":""22771""}",0.6337141868122798,1438,2026-01-13 22:45:36.785
38463,"{""ort"":""Bitterfeld"",""geburtsname"":""Zaenker"",""geburtstag"":29,""vorname"":""Gertraut"",""geburtsjahr"":1976,""nachname"":""Zaenker"",""geburtsmonat"":4,""plz"":""49959""}",0.5256291334680665,,2026-01-13 22:45:36.797
38464,"{""ort"":""Roding"",""geburtsname"":""Nohlmans"",""geburtstag"":10,""vorname"":""Dana-Editha"",""geburtsjahr"":1964,""nachname"":""Nohlmans"",""geburtsmonat"":3,""plz"":""00472""}",0.5602371627502746,,2026-01-13 22:45:36.822
38465,"{""ort"":""Olpe"",""geburtsname"":""Hein"",""geburtstag"":8,""vorname"":""Siegmar"",""geburtsjahr"":1977,""nachname"":""Hein"",""geburtsmonat"":7,""plz"":""07879""}",0.5343207983375422,,2026-01-13 22:45:36.846
